00000|20212|03|0001|01/02/2021|02||BV|B02000033352|x|01/02/2021|||27.46|x|x|18|180.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033352|x|01/02/2021||||x|x||27.46|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033352|x|01/02/2021||||x|x||152.54|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011653|x|01/02/2021|||9.46|x|x|18|62.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011653|x|01/02/2021||||x|x||9.46|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011653|x|01/02/2021||||x|x||52.54|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033353|x|01/02/2021|||7.63|x|x|18|50.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033353|x|01/02/2021||||x|x||7.63|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033353|x|01/02/2021||||x|x||42.37|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033354|x|01/02/2021|||9.76|x|x|18|64.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033354|x|01/02/2021||||x|x||9.76|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033354|x|01/02/2021||||x|x||54.24|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011654|x|01/02/2021|||37.68|x|x|18|247.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011654|x|01/02/2021||||x|x||37.68|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011654|x|01/02/2021||||x|x||209.32|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033355|x|01/02/2021|||0.46|x|x|18|3.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033355|x|01/02/2021||||x|x||0.46|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033355|x|01/02/2021||||x|x||2.54|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011655|x|01/02/2021|||7.63|x|x|18|50.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011655|x|01/02/2021||||x|x||7.63|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011655|x|01/02/2021||||x|x||42.37|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011656|x|01/02/2021|||39.36|x|x|18|258.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011656|x|01/02/2021||||x|x||39.36|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011656|x|01/02/2021||||x|x||218.64|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011657|x|01/02/2021|||21.20|x|x|18|139.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011657|x|01/02/2021||||x|x||21.20|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011657|x|01/02/2021||||x|x||117.80|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033356|x|01/02/2021|||20.44|x|x|18|134.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033356|x|01/02/2021||||x|x||20.44|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033356|x|01/02/2021||||x|x||113.56|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011658|x|01/02/2021|||15.10|x|x|18|99.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011658|x|01/02/2021||||x|x||15.10|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011658|x|01/02/2021||||x|x||83.90|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011659|x|01/02/2021|||6.86|x|x|18|45.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011659|x|01/02/2021||||x|x||6.86|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011659|x|01/02/2021||||x|x||38.14|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033357|x|01/02/2021|||10.53|x|x|18|69.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033357|x|01/02/2021||||x|x||10.53|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033357|x|01/02/2021||||x|x||58.47|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011660|x|01/02/2021|||8.85|x|x|18|58.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011660|x|01/02/2021||||x|x||8.85|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011660|x|01/02/2021||||x|x||49.15|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||FT|F02000000441|x|01/02/2021|||94.88|x|x|18|622.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||FT|F02000000441|x|01/02/2021||||x|x||94.88|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||FT|F02000000441|x|01/02/2021||||x|x||527.12|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011661|x|01/02/2021|||10.53|x|x|18|69.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011661|x|01/02/2021||||x|x||10.53|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011661|x|01/02/2021||||x|x||58.47|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011662|x|01/02/2021|||18.46|x|x|18|121.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011662|x|01/02/2021||||x|x||18.46|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011662|x|01/02/2021||||x|x||102.54|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033358|x|01/02/2021|||10.37|x|x|18|68.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033358|x|01/02/2021||||x|x||10.37|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033358|x|01/02/2021||||x|x||57.63|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033359|x|01/02/2021|||10.37|x|x|18|68.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033359|x|01/02/2021||||x|x||10.37|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033359|x|01/02/2021||||x|x||57.63|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011663|x|01/02/2021|||11.90|x|x|18|78.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011663|x|01/02/2021||||x|x||11.90|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011663|x|01/02/2021||||x|x||66.10|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033360|x|01/02/2021|||12.05|x|x|18|79.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033360|x|01/02/2021||||x|x||12.05|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033360|x|01/02/2021||||x|x||66.95|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033361|x|01/02/2021|||0.76|x|x|18|5.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033361|x|01/02/2021||||x|x||0.76|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033361|x|01/02/2021||||x|x||4.24|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02500011664|x|01/02/2021|||0.38|x|x|18|2.50|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02500011664|x|01/02/2021||||x|x||0.38|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02500011664|x|01/02/2021||||x|x||2.12|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|01/02/2021|02||BV|B02000033362|x|01/02/2021|||6.86|x|x|18|45.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|01/02/2021|02||BV|B02000033362|x|01/02/2021||||x|x||6.86|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|01/02/2021|02||BV|B02000033362|x|01/02/2021||||x|x||38.14|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033363|x|02/02/2021|||11.75|x|x|18|77.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033363|x|02/02/2021||||x|x||11.75|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033363|x|02/02/2021||||x|x||65.25|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033364|x|02/02/2021|||10.07|x|x|18|66.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033364|x|02/02/2021||||x|x||10.07|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033364|x|02/02/2021||||x|x||55.93|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033365|x|02/02/2021|||7.17|x|x|18|47.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033365|x|02/02/2021||||x|x||7.17|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033365|x|02/02/2021||||x|x||39.83|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011665|x|02/02/2021|||6.41|x|x|18|42.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011665|x|02/02/2021||||x|x||6.41|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011665|x|02/02/2021||||x|x||35.59|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033366|x|02/02/2021|||23.77|x|x|18|155.80|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033366|x|02/02/2021||||x|x||23.77|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033366|x|02/02/2021||||x|x||132.03|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033367|x|02/02/2021|||8.08|x|x|18|53.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033367|x|02/02/2021||||x|x||8.08|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033367|x|02/02/2021||||x|x||44.92|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011666|x|02/02/2021|||8.24|x|x|18|54.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011666|x|02/02/2021||||x|x||8.24|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011666|x|02/02/2021||||x|x||45.76|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033368|x|02/02/2021|||22.12|x|x|18|145.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033368|x|02/02/2021||||x|x||22.12|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033368|x|02/02/2021||||x|x||122.88|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033369|x|02/02/2021|||33.56|x|x|18|220.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033369|x|02/02/2021||||x|x||33.56|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033369|x|02/02/2021||||x|x||186.44|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011667|x|02/02/2021|||11.44|x|x|18|75.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011667|x|02/02/2021||||x|x||11.44|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011667|x|02/02/2021||||x|x||63.56|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011668|x|02/02/2021|||4.42|x|x|18|29.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011668|x|02/02/2021||||x|x||4.42|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011668|x|02/02/2021||||x|x||24.58|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033370|x|02/02/2021|||36.00|x|x|18|236.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033370|x|02/02/2021||||x|x||36.00|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033370|x|02/02/2021||||x|x||200.00|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033371|x|02/02/2021|||14.72|x|x|18|96.50|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033371|x|02/02/2021||||x|x||14.72|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033371|x|02/02/2021||||x|x||81.78|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011669|x|02/02/2021|||19.07|x|x|18|125.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011669|x|02/02/2021||||x|x||19.07|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011669|x|02/02/2021||||x|x||105.93|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033372|x|02/02/2021|||10.68|x|x|18|70.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033372|x|02/02/2021||||x|x||10.68|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033372|x|02/02/2021||||x|x||59.32|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033373|x|02/02/2021|||17.08|x|x|18|112.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033373|x|02/02/2021||||x|x||17.08|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033373|x|02/02/2021||||x|x||94.92|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033374|x|02/02/2021|||41.42|x|x|18|271.50|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033374|x|02/02/2021||||x|x||41.42|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033374|x|02/02/2021||||x|x||230.08|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033375|x|02/02/2021|||6.41|x|x|18|42.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033375|x|02/02/2021||||x|x||6.41|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033375|x|02/02/2021||||x|x||35.59|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033376|x|02/02/2021|||11.44|x|x|18|75.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033376|x|02/02/2021||||x|x||11.44|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033376|x|02/02/2021||||x|x||63.56|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033377|x|02/02/2021|||6.41|x|x|18|42.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033377|x|02/02/2021||||x|x||6.41|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033377|x|02/02/2021||||x|x||35.59|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033378|x|02/02/2021|||6.41|x|x|18|42.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033378|x|02/02/2021||||x|x||6.41|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033378|x|02/02/2021||||x|x||35.59|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033379|x|02/02/2021|||11.75|x|x|18|77.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033379|x|02/02/2021||||x|x||11.75|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033379|x|02/02/2021||||x|x||65.25|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011670|x|02/02/2021|||9.46|x|x|18|62.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011670|x|02/02/2021||||x|x||9.46|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011670|x|02/02/2021||||x|x||52.54|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033380|x|02/02/2021|||11.44|x|x|18|75.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033380|x|02/02/2021||||x|x||11.44|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033380|x|02/02/2021||||x|x||63.56|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011671|x|02/02/2021|||9.31|x|x|18|61.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011671|x|02/02/2021||||x|x||9.31|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011671|x|02/02/2021||||x|x||51.69|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011672|x|02/02/2021|||9.88|x|x|18|64.80|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011672|x|02/02/2021||||x|x||9.88|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011672|x|02/02/2021||||x|x||54.92|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011673|x|02/02/2021|||19.37|x|x|18|127.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011673|x|02/02/2021||||x|x||19.37|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011673|x|02/02/2021||||x|x||107.63|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011674|x|02/02/2021|||19.83|x|x|18|130.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011674|x|02/02/2021||||x|x||19.83|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011674|x|02/02/2021||||x|x||110.17|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011675|x|02/02/2021|||7.63|x|x|18|50.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011675|x|02/02/2021||||x|x||7.63|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011675|x|02/02/2021||||x|x||42.37|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||FT|F02000000442|x|02/02/2021|||64.22|x|x|18|421.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||FT|F02000000442|x|02/02/2021||||x|x||64.22|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||FT|F02000000442|x|02/02/2021||||x|x||356.78|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02000033381|x|02/02/2021|||30.66|x|x|18|201.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02000033381|x|02/02/2021||||x|x||30.66|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02000033381|x|02/02/2021||||x|x||170.34|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011676|x|02/02/2021|||20.59|x|x|18|135.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011676|x|02/02/2021||||x|x||20.59|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011676|x|02/02/2021||||x|x||114.41|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|02/02/2021|02||BV|B02500011677|x|02/02/2021|||0.31|x|x|18|2.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|02/02/2021|02||BV|B02500011677|x|02/02/2021||||x|x||0.31|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|02/02/2021|02||BV|B02500011677|x|02/02/2021||||x|x||1.69|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033382|x|03/02/2021|||9.92|x|x|18|65.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033382|x|03/02/2021||||x|x||9.92|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033382|x|03/02/2021||||x|x||55.08|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033383|x|03/02/2021|||17.08|x|x|18|112.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033383|x|03/02/2021||||x|x||17.08|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033383|x|03/02/2021||||x|x||94.92|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033384|x|03/02/2021|||9.15|x|x|18|60.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033384|x|03/02/2021||||x|x||9.15|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033384|x|03/02/2021||||x|x||50.85|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033385|x|03/02/2021|||7.63|x|x|18|50.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033385|x|03/02/2021||||x|x||7.63|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033385|x|03/02/2021||||x|x||42.37|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033386|x|03/02/2021|||20.59|x|x|18|135.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033386|x|03/02/2021||||x|x||20.59|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033386|x|03/02/2021||||x|x||114.41|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02000033387|x|03/02/2021|||8.39|x|x|18|55.00|VTA||||0|D||||||0|x|x|x
00001|20212|03|0001|03/02/2021|02||BV|B02000033387|x|03/02/2021||||x|x||8.39|VTA||||0|H||||||0|x|x|x
00002|20212|03|0001|03/02/2021|02||BV|B02000033387|x|03/02/2021||||x|x||46.61|VTA||||0|H||||||0|x|x|x
00000|20212|03|0001|03/02/2021|02||BV|B02500011678|x|03/02/2021|||19.22|x|x|18|126.00|VTA||||0|D||||||0|x|x|x
