70121000|20212|03|0001|01/02/2021|02||BV|B02500011653|01/02/2021|||||52.54|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033353|01/02/2021|||7.63|18|50.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033353|01/02/2021|||||7.63|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033353|01/02/2021|||||42.37|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033354|01/02/2021|||9.76|18|64.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033354|01/02/2021|||||9.76|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033354|01/02/2021|||||54.24|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011654|01/02/2021|||37.68|18|247.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011654|01/02/2021|||||37.68|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011654|01/02/2021|||||209.32|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033355|01/02/2021|||0.46|18|3.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033355|01/02/2021|||||0.46|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033355|01/02/2021|||||2.54|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011655|01/02/2021|||7.63|18|50.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011655|01/02/2021|||||7.63|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011655|01/02/2021|||||42.37|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011656|01/02/2021|||39.36|18|258.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011656|01/02/2021|||||39.36|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011656|01/02/2021|||||218.64|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011657|01/02/2021|||21.20|18|139.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011657|01/02/2021|||||21.20|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011657|01/02/2021|||||117.80|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033356|01/02/2021|||20.44|18|134.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033356|01/02/2021|||||20.44|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033356|01/02/2021|||||113.56|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011658|01/02/2021|||15.10|18|99.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011658|01/02/2021|||||15.10|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011658|01/02/2021|||||83.90|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011659|01/02/2021|||6.86|18|45.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011659|01/02/2021|||||6.86|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011659|01/02/2021|||||38.14|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033357|01/02/2021|||10.53|18|69.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033357|01/02/2021|||||10.53|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033357|01/02/2021|||||58.47|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011660|01/02/2021|||8.85|18|58.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011660|01/02/2021|||||8.85|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011660|01/02/2021|||||49.15|VTA||||0|H||||||0
12131001|20212|03|0001|01/02/2021|02||FT|F02000000441|01/02/2021|||94.88|18|622.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||FT|F02000000441|01/02/2021|||||94.88|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||FT|F02000000441|01/02/2021|||||527.12|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011661|01/02/2021|||10.53|18|69.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011661|01/02/2021|||||10.53|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011661|01/02/2021|||||58.47|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011662|01/02/2021|||18.46|18|121.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011662|01/02/2021|||||18.46|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011662|01/02/2021|||||102.54|VTA||||0|H||||||0
12131001|20212|03|0001|01/02/2021|02||BV|B02000033358|01/02/2021|||10.37|18|68.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033358|01/02/2021|||||10.37|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033358|01/02/2021|||||57.63|VTA||||0|H||||||0
12131001|20212|03|0001|01/02/2021|02||BV|B02000033359|01/02/2021|||10.37|18|68.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033359|01/02/2021|||||10.37|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033359|01/02/2021|||||57.63|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011663|01/02/2021|||11.90|18|78.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011663|01/02/2021|||||11.90|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011663|01/02/2021|||||66.10|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033360|01/02/2021|||12.05|18|79.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033360|01/02/2021|||||12.05|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033360|01/02/2021|||||66.95|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033361|01/02/2021|||0.76|18|5.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033361|01/02/2021|||||0.76|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033361|01/02/2021|||||4.24|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02500011664|01/02/2021|||0.38|18|2.50|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02500011664|01/02/2021|||||0.38|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02500011664|01/02/2021|||||2.12|VTA||||0|H||||||0
12121001|20212|03|0001|01/02/2021|02||BV|B02000033362|01/02/2021|||6.86|18|45.00|VTA||||0|D||||||0
40111000|20212|03|0001|01/02/2021|02||BV|B02000033362|01/02/2021|||||6.86|VTA||||0|H||||||0
70121000|20212|03|0001|01/02/2021|02||BV|B02000033362|01/02/2021|||||38.14|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033363|02/02/2021|||11.75|18|77.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033363|02/02/2021|||||11.75|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033363|02/02/2021|||||65.25|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033364|02/02/2021|||10.07|18|66.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033364|02/02/2021|||||10.07|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033364|02/02/2021|||||55.93|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033365|02/02/2021|||7.17|18|47.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033365|02/02/2021|||||7.17|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033365|02/02/2021|||||39.83|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011665|02/02/2021|||6.41|18|42.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011665|02/02/2021|||||6.41|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011665|02/02/2021|||||35.59|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033366|02/02/2021|||23.77|18|155.80|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033366|02/02/2021|||||23.77|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033366|02/02/2021|||||132.03|VTA||||0|H||||||0
12131001|20212|03|0001|02/02/2021|02||BV|B02000033367|02/02/2021|||8.08|18|53.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033367|02/02/2021|||||8.08|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033367|02/02/2021|||||44.92|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011666|02/02/2021|||8.24|18|54.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011666|02/02/2021|||||8.24|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011666|02/02/2021|||||45.76|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033368|02/02/2021|||22.12|18|145.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033368|02/02/2021|||||22.12|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033368|02/02/2021|||||122.88|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033369|02/02/2021|||33.56|18|220.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033369|02/02/2021|||||33.56|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033369|02/02/2021|||||186.44|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011667|02/02/2021|||11.44|18|75.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011667|02/02/2021|||||11.44|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011667|02/02/2021|||||63.56|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011668|02/02/2021|||4.42|18|29.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011668|02/02/2021|||||4.42|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011668|02/02/2021|||||24.58|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033370|02/02/2021|||36.00|18|236.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033370|02/02/2021|||||36.00|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033370|02/02/2021|||||200.00|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033371|02/02/2021|||14.72|18|96.50|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033371|02/02/2021|||||14.72|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033371|02/02/2021|||||81.78|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011669|02/02/2021|||19.07|18|125.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011669|02/02/2021|||||19.07|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011669|02/02/2021|||||105.93|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033372|02/02/2021|||10.68|18|70.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033372|02/02/2021|||||10.68|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033372|02/02/2021|||||59.32|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033373|02/02/2021|||17.08|18|112.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033373|02/02/2021|||||17.08|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033373|02/02/2021|||||94.92|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033374|02/02/2021|||41.42|18|271.50|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033374|02/02/2021|||||41.42|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033374|02/02/2021|||||230.08|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033375|02/02/2021|||6.41|18|42.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033375|02/02/2021|||||6.41|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033375|02/02/2021|||||35.59|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033376|02/02/2021|||11.44|18|75.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033376|02/02/2021|||||11.44|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033376|02/02/2021|||||63.56|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033377|02/02/2021|||6.41|18|42.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033377|02/02/2021|||||6.41|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033377|02/02/2021|||||35.59|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033378|02/02/2021|||6.41|18|42.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033378|02/02/2021|||||6.41|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033378|02/02/2021|||||35.59|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033379|02/02/2021|||11.75|18|77.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033379|02/02/2021|||||11.75|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033379|02/02/2021|||||65.25|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011670|02/02/2021|||9.46|18|62.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011670|02/02/2021|||||9.46|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011670|02/02/2021|||||52.54|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033380|02/02/2021|||11.44|18|75.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033380|02/02/2021|||||11.44|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033380|02/02/2021|||||63.56|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011671|02/02/2021|||9.31|18|61.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011671|02/02/2021|||||9.31|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011671|02/02/2021|||||51.69|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011672|02/02/2021|||9.88|18|64.80|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011672|02/02/2021|||||9.88|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011672|02/02/2021|||||54.92|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011673|02/02/2021|||19.37|18|127.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011673|02/02/2021|||||19.37|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011673|02/02/2021|||||107.63|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011674|02/02/2021|||19.83|18|130.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011674|02/02/2021|||||19.83|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011674|02/02/2021|||||110.17|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011675|02/02/2021|||7.63|18|50.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011675|02/02/2021|||||7.63|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011675|02/02/2021|||||42.37|VTA||||0|H||||||0
12131001|20212|03|0001|02/02/2021|02||FT|F02000000442|02/02/2021|||64.22|18|421.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||FT|F02000000442|02/02/2021|||||64.22|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||FT|F02000000442|02/02/2021|||||356.78|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02000033381|02/02/2021|||30.66|18|201.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02000033381|02/02/2021|||||30.66|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02000033381|02/02/2021|||||170.34|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011676|02/02/2021|||20.59|18|135.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011676|02/02/2021|||||20.59|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011676|02/02/2021|||||114.41|VTA||||0|H||||||0
12121001|20212|03|0001|02/02/2021|02||BV|B02500011677|02/02/2021|||0.31|18|2.00|VTA||||0|D||||||0
40111000|20212|03|0001|02/02/2021|02||BV|B02500011677|02/02/2021|||||0.31|VTA||||0|H||||||0
70121000|20212|03|0001|02/02/2021|02||BV|B02500011677|02/02/2021|||||1.69|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033382|03/02/2021|||9.92|18|65.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033382|03/02/2021|||||9.92|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033382|03/02/2021|||||55.08|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033383|03/02/2021|||17.08|18|112.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033383|03/02/2021|||||17.08|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033383|03/02/2021|||||94.92|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033384|03/02/2021|||9.15|18|60.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033384|03/02/2021|||||9.15|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033384|03/02/2021|||||50.85|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033385|03/02/2021|||7.63|18|50.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033385|03/02/2021|||||7.63|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033385|03/02/2021|||||42.37|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033386|03/02/2021|||20.59|18|135.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033386|03/02/2021|||||20.59|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033386|03/02/2021|||||114.41|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033387|03/02/2021|||8.39|18|55.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033387|03/02/2021|||||8.39|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033387|03/02/2021|||||46.61|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02500011678|03/02/2021|||19.22|18|126.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02500011678|03/02/2021|||||19.22|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02500011678|03/02/2021|||||106.78|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02500011679|03/02/2021|||28.22|18|185.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02500011679|03/02/2021|||||28.22|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02500011679|03/02/2021|||||156.78|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033388|03/02/2021|||19.98|18|131.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033388|03/02/2021|||||19.98|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033388|03/02/2021|||||111.02|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033389|03/02/2021|||21.51|18|141.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033389|03/02/2021|||||21.51|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033389|03/02/2021|||||119.49|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02500011680|03/02/2021|||5.49|18|36.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02500011680|03/02/2021|||||5.49|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02500011680|03/02/2021|||||30.51|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02500011681|03/02/2021|||23.64|18|155.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02500011681|03/02/2021|||||23.64|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02500011681|03/02/2021|||||131.36|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033390|03/02/2021|||15.71|18|103.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033390|03/02/2021|||||15.71|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033390|03/02/2021|||||87.29|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033391|03/02/2021|||24.10|18|158.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033391|03/02/2021|||||24.10|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033391|03/02/2021|||||133.90|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033392|03/02/2021|||7.93|18|52.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033392|03/02/2021|||||7.93|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033392|03/02/2021|||||44.07|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02500011682|03/02/2021|||19.83|18|130.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02500011682|03/02/2021|||||19.83|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02500011682|03/02/2021|||||110.17|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033393|03/02/2021|||9.15|18|60.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033393|03/02/2021|||||9.15|VTA||||0|H||||||0
70121000|20212|03|0001|03/02/2021|02||BV|B02000033393|03/02/2021|||||50.85|VTA||||0|H||||||0
12121001|20212|03|0001|03/02/2021|02||BV|B02000033394|03/02/2021|||19.53|18|128.00|VTA||||0|D||||||0
40111000|20212|03|0001|03/02/2021|02||BV|B02000033394|03/02/2021|||||19.53|VTA||||0|H||||||0
